model,strategy,profile_id,food,run,predicted,gold,latency_ms,conditions,allergens,llm_raw_verdict,parse_fallback
claude-sonnet-4-5,zero_shot,P11,spaghetti_bolognese,1,limit,limit,2498,diabetes,gluten,limit,False
claude-sonnet-4-5,zero_shot,P12,sashimi,1,limit,recommend,2961,hypertension,fish,limit,False
claude-sonnet-4-5,zero_shot,P12,greek_salad,1,limit,recommend,1911,hypertension,fish,limit,False
claude-sonnet-4-5,zero_shot,P12,grilled_salmon,1,limit,recommend,3392,hypertension,fish,limit,False
claude-sonnet-4-5,zero_shot,P12,edamame,1,limit,recommend,2761,hypertension,fish,limit,False
claude-sonnet-4-5,zero_shot,P12,omelette,1,limit,recommend,2723,hypertension,fish,limit,False
claude-sonnet-4-5,zero_shot,P12,chicken_curry,1,limit,limit,2733,hypertension,fish,limit,False
claude-sonnet-4-5,zero_shot,P12,pho,1,limit,limit,1647,hypertension,fish,limit,True
claude-sonnet-4-5,zero_shot,P12,caprese_salad,1,limit,recommend,1992,hypertension,fish,limit,False
claude-sonnet-4-5,zero_shot,P12,tuna_tartare,1,limit,recommend,2800,hypertension,fish,limit,False
claude-sonnet-4-5,zero_shot,P12,french_fries,1,limit,avoid,2641,hypertension,fish,limit,False
claude-sonnet-4-5,zero_shot,P12,pizza,1,limit,avoid,3226,hypertension,fish,limit,False
claude-sonnet-4-5,zero_shot,P12,macaroni_and_cheese,1,limit,avoid,2241,hypertension,fish,limit,False
claude-sonnet-4-5,zero_shot,P12,nachos,1,limit,avoid,1220,hypertension,fish,limit,False
claude-sonnet-4-5,zero_shot,P12,hot_dog,1,limit,avoid,2558,hypertension,fish,limit,False
claude-sonnet-4-5,zero_shot,P12,apple_pie,1,limit,limit,2399,hypertension,fish,limit,False
claude-sonnet-4-5,zero_shot,P12,ice_cream,1,limit,limit,2454,hypertension,fish,limit,False
claude-sonnet-4-5,zero_shot,P12,chocolate_cake,1,limit,limit,2274,hypertension,fish,limit,False
claude-sonnet-4-5,zero_shot,P12,hummus,1,limit,recommend,2344,hypertension,fish,limit,False
claude-sonnet-4-5,zero_shot,P12,beet_salad,1,limit,recommend,2256,hypertension,fish,limit,False
claude-sonnet-4-5,zero_shot,P12,guacamole,1,limit,recommend,2873,hypertension,fish,limit,False
claude-sonnet-4-5,zero_shot,P12,steak,1,limit,limit,2204,hypertension,fish,limit,False
claude-sonnet-4-5,zero_shot,P12,hamburger,1,limit,avoid,1603,hypertension,fish,limit,False
claude-sonnet-4-5,zero_shot,P12,ramen,1,limit,avoid,2179,hypertension,fish,limit,False
claude-sonnet-4-5,zero_shot,P12,spaghetti_bolognese,1,limit,limit,2029,hypertension,fish,limit,False
claude-sonnet-4-5,zero_shot,P13,sashimi,1,limit,recommend,3478,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P13,greek_salad,1,limit,recommend,3439,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P13,grilled_salmon,1,limit,recommend,3399,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P13,edamame,1,limit,recommend,2893,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P13,omelette,1,limit,recommend,2488,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P13,chicken_curry,1,limit,limit,2722,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P13,pho,1,limit,limit,4650,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P13,caprese_salad,1,limit,recommend,3359,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P13,tuna_tartare,1,limit,recommend,2425,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P13,french_fries,1,limit,limit,2950,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P13,pizza,1,limit,avoid,2885,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P13,macaroni_and_cheese,1,limit,avoid,2428,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P13,nachos,1,limit,avoid,4730,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P13,hot_dog,1,limit,limit,3199,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P13,apple_pie,1,limit,limit,3917,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P13,ice_cream,1,limit,avoid,3317,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P13,chocolate_cake,1,limit,avoid,3849,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P13,hummus,1,limit,limit,3139,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P13,beet_salad,1,limit,limit,3325,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P13,guacamole,1,limit,limit,2527,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P13,steak,1,limit,limit,3177,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P13,hamburger,1,limit,limit,3327,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P13,ramen,1,limit,limit,3003,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P13,spaghetti_bolognese,1,limit,limit,4700,ckd,,limit,False
claude-sonnet-4-5,zero_shot,P14,sashimi,1,limit,recommend,3707,diabetes,,limit,False
claude-sonnet-4-5,zero_shot,P14,greek_salad,1,limit,recommend,3364,diabetes,,limit,False
claude-sonnet-4-5,zero_shot,P14,grilled_salmon,1,limit,recommend,2597,diabetes,,limit,False
claude-sonnet-4-5,zero_shot,P14,edamame,1,avoid,recommend,2878,diabetes,,avoid,False
claude-sonnet-4-5,zero_shot,P14,omelette,1,limit,recommend,2439,diabetes,,limit,False
claude-sonnet-4-5,zero_shot,P14,chicken_curry,1,limit,recommend,3471,diabetes,,limit,False
claude-sonnet-4-5,zero_shot,P14,pho,1,limit,recommend,4249,diabetes,,limit,False
claude-sonnet-4-5,zero_shot,P14,caprese_salad,1,limit,recommend,4260,diabetes,,limit,False
claude-sonnet-4-5,zero_shot,P14,tuna_tartare,1,limit,recommend,2696,diabetes,,limit,False
claude-sonnet-4-5,zero_shot,P14,french_fries,1,limit,avoid,2899,diabetes,,limit,False
claude-sonnet-4-5,zero_shot,P14,pizza,1,limit,limit,3817,diabetes,,limit,False
claude-sonnet-4-5,zero_shot,P14,macaroni_and_cheese,1,limit,avoid,2831,diabetes,,limit,False
claude-sonnet-4-5,zero_shot,P14,nachos,1,limit,avoid,4346,diabetes,,limit,False
claude-sonnet-4-5,zero_shot,P14,hot_dog,1,limit,avoid,3116,diabetes,,limit,False
claude-sonnet-4-5,zero_shot,P14,apple_pie,1,limit,limit,3118,diabetes,,limit,False
claude-sonnet-4-5,zero_shot,P14,ice_cream,1,limit,avoid,2510,diabetes,,limit,False
claude-sonnet-4-5,zero_shot,P14,chocolate_cake,1,limit,avoid,3224,diabetes,,limit,False
claude-sonnet-4-5,zero_shot,P14,hummus,1,limit,recommend,5149,diabetes,,limit,False
claude-sonnet-4-5,zero_shot,P14,beet_salad,1,limit,recommend,4105,diabetes,,limit,False
claude-sonnet-4-5,zero_shot,P14,guacamole,1,limit,recommend,3169,diabetes,,limit,False
claude-sonnet-4-5,zero_shot,P14,steak,1,limit,recommend,3695,diabetes,,limit,False
claude-sonnet-4-5,zero_shot,P14,hamburger,1,limit,limit,2871,diabetes,,limit,False
claude-sonnet-4-5,zero_shot,P14,ramen,1,limit,limit,3537,diabetes,,limit,False
claude-sonnet-4-5,zero_shot,P14,spaghetti_bolognese,1,limit,limit,3365,diabetes,,limit,False
claude-sonnet-4-5,zero_shot,P15,sashimi,1,limit,recommend,4226,,,limit,False
claude-sonnet-4-5,zero_shot,P15,greek_salad,1,limit,recommend,3572,,,limit,True
claude-sonnet-4-5,zero_shot,P15,grilled_salmon,1,limit,recommend,2635,,,limit,False
claude-sonnet-4-5,zero_shot,P15,edamame,1,recommend,recommend,1854,,,recommend,False
claude-sonnet-4-5,zero_shot,P15,omelette,1,limit,recommend,3793,,,limit,False
claude-sonnet-4-5,zero_shot,P15,chicken_curry,1,limit,limit,2378,,,limit,False
claude-sonnet-4-5,zero_shot,P15,pho,1,limit,limit,5004,,,limit,False
claude-sonnet-4-5,zero_shot,P15,caprese_salad,1,limit,recommend,2666,,,limit,False
claude-sonnet-4-5,zero_shot,P15,tuna_tartare,1,limit,recommend,3069,,,limit,False
claude-sonnet-4-5,zero_shot,P15,french_fries,1,limit,avoid,2888,,,limit,False
claude-sonnet-4-5,zero_shot,P15,pizza,1,limit,avoid,3686,,,limit,False
claude-sonnet-4-5,zero_shot,P15,macaroni_and_cheese,1,limit,avoid,2365,,,limit,False
claude-sonnet-4-5,zero_shot,P15,nachos,1,limit,avoid,3488,,,limit,False
claude-sonnet-4-5,zero_shot,P15,hot_dog,1,limit,avoid,2936,,,limit,False
claude-sonnet-4-5,zero_shot,P15,apple_pie,1,limit,limit,3222,,,limit,False
claude-sonnet-4-5,zero_shot,P15,ice_cream,1,limit,avoid,3523,,,limit,False
claude-sonnet-4-5,zero_shot,P15,chocolate_cake,1,limit,avoid,3143,,,limit,False
claude-sonnet-4-5,zero_shot,P15,hummus,1,limit,limit,4319,,,limit,False
claude-sonnet-4-5,zero_shot,P15,beet_salad,1,limit,limit,2855,,,limit,False
claude-sonnet-4-5,zero_shot,P15,guacamole,1,limit,limit,2554,,,limit,False
claude-sonnet-4-5,zero_shot,P15,steak,1,limit,limit,3045,,,limit,False
claude-sonnet-4-5,zero_shot,P15,hamburger,1,limit,avoid,3294,,,limit,False
claude-sonnet-4-5,zero_shot,P15,ramen,1,limit,avoid,3771,,,limit,False
claude-sonnet-4-5,zero_shot,P15,spaghetti_bolognese,1,limit,limit,3037,,,limit,False
claude-sonnet-4-5,structured_role,P01,sashimi,1,limit,recommend,2508,diabetes,,limit,True
claude-sonnet-4-5,structured_role,P01,greek_salad,1,limit,recommend,1945,diabetes,,limit,True
claude-sonnet-4-5,structured_role,P01,grilled_salmon,1,limit,recommend,2341,diabetes,,limit,True
claude-sonnet-4-5,structured_role,P01,edamame,1,limit,recommend,2019,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P01,omelette,1,limit,recommend,1855,diabetes,,limit,True
claude-sonnet-4-5,structured_role,P01,chicken_curry,1,limit,recommend,1879,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P01,pho,1,limit,recommend,1746,diabetes,,limit,True
claude-sonnet-4-5,structured_role,P01,caprese_salad,1,limit,recommend,1977,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P01,tuna_tartare,1,avoid,recommend,2091,diabetes,,avoid,True
claude-sonnet-4-5,structured_role,P01,french_fries,1,limit,avoid,1519,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P01,pizza,1,limit,limit,1232,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P01,macaroni_and_cheese,1,limit,avoid,1648,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P01,nachos,1,limit,avoid,1703,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P01,hot_dog,1,limit,avoid,1599,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P01,apple_pie,1,limit,limit,1405,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P01,ice_cream,1,limit,avoid,1335,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P01,chocolate_cake,1,limit,avoid,1799,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P01,hummus,1,limit,recommend,1855,diabetes,,limit,True
claude-sonnet-4-5,structured_role,P01,beet_salad,1,limit,recommend,1799,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P01,guacamole,1,limit,recommend,1821,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P01,steak,1,limit,recommend,1822,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P01,hamburger,1,limit,limit,1513,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P01,ramen,1,limit,limit,1856,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P01,spaghetti_bolognese,1,limit,limit,1545,diabetes,,limit,True
claude-sonnet-4-5,structured_role,P02,sashimi,1,limit,recommend,2369,hypertension,,limit,True
claude-sonnet-4-5,structured_role,P02,greek_salad,1,limit,recommend,2081,hypertension,,limit,False
claude-sonnet-4-5,structured_role,P02,grilled_salmon,1,limit,recommend,1950,hypertension,,limit,True
claude-sonnet-4-5,structured_role,P02,edamame,1,limit,recommend,2082,hypertension,,limit,False
claude-sonnet-4-5,structured_role,P02,omelette,1,limit,recommend,1897,hypertension,,limit,False
claude-sonnet-4-5,structured_role,P02,chicken_curry,1,limit,limit,1911,hypertension,,limit,False
claude-sonnet-4-5,structured_role,P02,pho,1,limit,limit,1558,hypertension,,limit,True
claude-sonnet-4-5,structured_role,P02,caprese_salad,1,limit,recommend,1696,hypertension,,limit,True
claude-sonnet-4-5,structured_role,P02,tuna_tartare,1,limit,recommend,1497,hypertension,,limit,True
claude-sonnet-4-5,structured_role,P02,french_fries,1,avoid,avoid,1756,hypertension,,avoid,True
claude-sonnet-4-5,structured_role,P02,pizza,1,limit,avoid,1597,hypertension,,limit,False
claude-sonnet-4-5,structured_role,P02,macaroni_and_cheese,1,limit,avoid,1393,hypertension,,limit,False
claude-sonnet-4-5,structured_role,P02,nachos,1,limit,avoid,1675,hypertension,,limit,False
claude-sonnet-4-5,structured_role,P02,hot_dog,1,limit,avoid,1816,hypertension,,limit,False
claude-sonnet-4-5,structured_role,P02,apple_pie,1,limit,limit,2165,hypertension,,limit,True
claude-sonnet-4-5,structured_role,P02,ice_cream,1,limit,limit,1773,hypertension,,limit,False
claude-sonnet-4-5,structured_role,P02,chocolate_cake,1,limit,limit,1875,hypertension,,limit,False
claude-sonnet-4-5,structured_role,P02,hummus,1,limit,recommend,1547,hypertension,,limit,True
claude-sonnet-4-5,structured_role,P02,beet_salad,1,limit,recommend,2044,hypertension,,limit,False
claude-sonnet-4-5,structured_role,P02,guacamole,1,limit,recommend,2045,hypertension,,limit,True
claude-sonnet-4-5,structured_role,P02,steak,1,limit,limit,1799,hypertension,,limit,True
claude-sonnet-4-5,structured_role,P02,hamburger,1,limit,avoid,1319,hypertension,,limit,False
claude-sonnet-4-5,structured_role,P02,ramen,1,limit,avoid,1744,hypertension,,limit,False
claude-sonnet-4-5,structured_role,P02,spaghetti_bolognese,1,limit,limit,1722,hypertension,,limit,True
claude-sonnet-4-5,structured_role,P03,sashimi,1,limit,recommend,1632,ckd,,limit,False
claude-sonnet-4-5,structured_role,P03,greek_salad,1,limit,recommend,1862,ckd,,limit,False
claude-sonnet-4-5,structured_role,P03,grilled_salmon,1,limit,recommend,1836,ckd,,limit,True
claude-sonnet-4-5,structured_role,P03,edamame,1,limit,recommend,1840,ckd,,limit,False
claude-sonnet-4-5,structured_role,P03,omelette,1,limit,recommend,1540,ckd,,limit,True
claude-sonnet-4-5,structured_role,P03,chicken_curry,1,limit,limit,1546,ckd,,limit,True
claude-sonnet-4-5,structured_role,P03,pho,1,limit,limit,1347,ckd,,limit,False
claude-sonnet-4-5,structured_role,P03,caprese_salad,1,limit,recommend,1987,ckd,,limit,False
claude-sonnet-4-5,structured_role,P03,tuna_tartare,1,limit,recommend,2440,ckd,,limit,False
claude-sonnet-4-5,structured_role,P03,french_fries,1,limit,limit,1690,ckd,,limit,False
claude-sonnet-4-5,structured_role,P03,pizza,1,limit,avoid,1622,ckd,,limit,False
claude-sonnet-4-5,structured_role,P03,macaroni_and_cheese,1,limit,avoid,1905,ckd,,limit,True
claude-sonnet-4-5,structured_role,P03,nachos,1,limit,avoid,1463,ckd,,limit,False
claude-sonnet-4-5,structured_role,P03,hot_dog,1,limit,limit,1787,ckd,,limit,True
claude-sonnet-4-5,structured_role,P03,apple_pie,1,limit,limit,1986,ckd,,limit,True
claude-sonnet-4-5,structured_role,P03,ice_cream,1,limit,avoid,2390,ckd,,limit,True
claude-sonnet-4-5,structured_role,P03,chocolate_cake,1,limit,avoid,1767,ckd,,limit,True
claude-sonnet-4-5,structured_role,P03,hummus,1,limit,limit,1871,ckd,,limit,False
claude-sonnet-4-5,structured_role,P03,beet_salad,1,limit,limit,2045,ckd,,limit,False
claude-sonnet-4-5,structured_role,P03,guacamole,1,limit,limit,2243,ckd,,limit,False
claude-sonnet-4-5,structured_role,P03,steak,1,limit,limit,1438,ckd,,limit,True
claude-sonnet-4-5,structured_role,P03,hamburger,1,limit,limit,1968,ckd,,limit,False
claude-sonnet-4-5,structured_role,P03,ramen,1,limit,limit,1573,ckd,,limit,False
claude-sonnet-4-5,structured_role,P03,spaghetti_bolognese,1,limit,limit,1566,ckd,,limit,True
claude-sonnet-4-5,structured_role,P04,sashimi,1,limit,recommend,2014,diabetes|hypertension,,limit,False
claude-sonnet-4-5,structured_role,P04,greek_salad,1,limit,recommend,1853,diabetes|hypertension,,limit,True
claude-sonnet-4-5,structured_role,P04,grilled_salmon,1,limit,recommend,2011,diabetes|hypertension,,limit,True
claude-sonnet-4-5,structured_role,P04,edamame,1,limit,recommend,1988,diabetes|hypertension,,limit,True
claude-sonnet-4-5,structured_role,P04,omelette,1,limit,recommend,1940,diabetes|hypertension,,limit,False
claude-sonnet-4-5,structured_role,P04,chicken_curry,1,limit,limit,1852,diabetes|hypertension,,limit,False
claude-sonnet-4-5,structured_role,P04,pho,1,limit,limit,1541,diabetes|hypertension,,limit,True
claude-sonnet-4-5,structured_role,P04,caprese_salad,1,limit,recommend,1991,diabetes|hypertension,,limit,False
claude-sonnet-4-5,structured_role,P04,tuna_tartare,1,limit,recommend,1774,diabetes|hypertension,,limit,True
claude-sonnet-4-5,structured_role,P04,french_fries,1,limit,avoid,1429,diabetes|hypertension,,limit,True
claude-sonnet-4-5,structured_role,P04,pizza,1,limit,avoid,1321,diabetes|hypertension,,limit,False
claude-sonnet-4-5,structured_role,P04,macaroni_and_cheese,1,limit,avoid,1346,diabetes|hypertension,,limit,False
claude-sonnet-4-5,structured_role,P04,nachos,1,limit,avoid,1288,diabetes|hypertension,,limit,False
claude-sonnet-4-5,structured_role,P04,hot_dog,1,limit,avoid,1458,diabetes|hypertension,,limit,False
claude-sonnet-4-5,structured_role,P04,apple_pie,1,limit,limit,1607,diabetes|hypertension,,limit,True
claude-sonnet-4-5,structured_role,P04,ice_cream,1,limit,avoid,1879,diabetes|hypertension,,limit,False
claude-sonnet-4-5,structured_role,P04,chocolate_cake,1,limit,avoid,1380,diabetes|hypertension,,limit,False
claude-sonnet-4-5,structured_role,P04,hummus,1,limit,recommend,2262,diabetes|hypertension,,limit,False
claude-sonnet-4-5,structured_role,P04,beet_salad,1,limit,recommend,1894,diabetes|hypertension,,limit,False
claude-sonnet-4-5,structured_role,P04,guacamole,1,limit,recommend,1832,diabetes|hypertension,,limit,False
claude-sonnet-4-5,structured_role,P04,steak,1,limit,limit,1355,diabetes|hypertension,,limit,False
claude-sonnet-4-5,structured_role,P04,hamburger,1,limit,avoid,1415,diabetes|hypertension,,limit,False
claude-sonnet-4-5,structured_role,P04,ramen,1,limit,avoid,1839,diabetes|hypertension,,limit,False
claude-sonnet-4-5,structured_role,P04,spaghetti_bolognese,1,limit,limit,1566,diabetes|hypertension,,limit,False
claude-sonnet-4-5,structured_role,P05,sashimi,1,limit,recommend,1818,diabetes|ckd,,limit,True
claude-sonnet-4-5,structured_role,P05,greek_salad,1,limit,recommend,1961,diabetes|ckd,,limit,False
claude-sonnet-4-5,structured_role,P05,grilled_salmon,1,limit,recommend,2058,diabetes|ckd,,limit,True
claude-sonnet-4-5,structured_role,P05,edamame,1,limit,recommend,2158,diabetes|ckd,,limit,True
claude-sonnet-4-5,structured_role,P05,omelette,1,limit,recommend,2188,diabetes|ckd,,limit,True
claude-sonnet-4-5,structured_role,P05,chicken_curry,1,limit,limit,1770,diabetes|ckd,,limit,False
claude-sonnet-4-5,structured_role,P05,pho,1,limit,limit,1699,diabetes|ckd,,limit,False
claude-sonnet-4-5,structured_role,P05,caprese_salad,1,limit,recommend,1817,diabetes|ckd,,limit,False
claude-sonnet-4-5,structured_role,P05,tuna_tartare,1,limit,recommend,1825,diabetes|ckd,,limit,False
claude-sonnet-4-5,structured_role,P05,french_fries,1,limit,avoid,1773,diabetes|ckd,,limit,False
claude-sonnet-4-5,structured_role,P05,pizza,1,limit,avoid,1553,diabetes|ckd,,limit,False
claude-sonnet-4-5,structured_role,P05,macaroni_and_cheese,1,limit,avoid,1431,diabetes|ckd,,limit,False
claude-sonnet-4-5,structured_role,P05,nachos,1,limit,avoid,1592,diabetes|ckd,,limit,False
claude-sonnet-4-5,structured_role,P05,hot_dog,1,limit,avoid,1634,diabetes|ckd,,limit,False
claude-sonnet-4-5,structured_role,P05,apple_pie,1,limit,limit,2177,diabetes|ckd,,limit,True
claude-sonnet-4-5,structured_role,P05,ice_cream,1,limit,avoid,1521,diabetes|ckd,,limit,True
claude-sonnet-4-5,structured_role,P05,chocolate_cake,1,limit,avoid,1629,diabetes|ckd,,limit,False
claude-sonnet-4-5,structured_role,P05,hummus,1,limit,limit,1813,diabetes|ckd,,limit,False
claude-sonnet-4-5,structured_role,P05,beet_salad,1,limit,limit,1778,diabetes|ckd,,limit,True
claude-sonnet-4-5,structured_role,P05,guacamole,1,limit,limit,2234,diabetes|ckd,,limit,False
claude-sonnet-4-5,structured_role,P05,steak,1,limit,limit,1597,diabetes|ckd,,limit,False
claude-sonnet-4-5,structured_role,P05,hamburger,1,limit,limit,1454,diabetes|ckd,,limit,False
claude-sonnet-4-5,structured_role,P05,ramen,1,limit,limit,1748,diabetes|ckd,,limit,True
claude-sonnet-4-5,structured_role,P05,spaghetti_bolognese,1,limit,limit,1648,diabetes|ckd,,limit,True
claude-sonnet-4-5,structured_role,P06,sashimi,1,limit,recommend,1614,hypertension|ckd,,limit,True
claude-sonnet-4-5,structured_role,P06,greek_salad,1,limit,recommend,1842,hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P06,grilled_salmon,1,limit,recommend,1836,hypertension|ckd,,limit,True
claude-sonnet-4-5,structured_role,P06,edamame,1,limit,recommend,2192,hypertension|ckd,,limit,True
claude-sonnet-4-5,structured_role,P06,omelette,1,limit,recommend,1698,hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P06,chicken_curry,1,limit,limit,1563,hypertension|ckd,,limit,True
claude-sonnet-4-5,structured_role,P06,pho,1,limit,limit,2065,hypertension|ckd,,limit,True
claude-sonnet-4-5,structured_role,P06,caprese_salad,1,limit,recommend,1862,hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P06,tuna_tartare,1,limit,recommend,1993,hypertension|ckd,,limit,True
claude-sonnet-4-5,structured_role,P06,french_fries,1,limit,avoid,1588,hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P06,pizza,1,avoid,avoid,1549,hypertension|ckd,,avoid,True
claude-sonnet-4-5,structured_role,P06,macaroni_and_cheese,1,limit,avoid,1375,hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P06,nachos,1,limit,avoid,1585,hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P06,hot_dog,1,avoid,avoid,1456,hypertension|ckd,,avoid,True
claude-sonnet-4-5,structured_role,P06,apple_pie,1,limit,limit,2005,hypertension|ckd,,limit,True
claude-sonnet-4-5,structured_role,P06,ice_cream,1,limit,avoid,1513,hypertension|ckd,,limit,True
claude-sonnet-4-5,structured_role,P06,chocolate_cake,1,limit,avoid,1684,hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P06,hummus,1,limit,limit,2151,hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P06,beet_salad,1,limit,limit,2128,hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P06,guacamole,1,limit,limit,2163,hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P06,steak,1,limit,limit,1728,hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P06,hamburger,1,limit,avoid,1501,hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P06,ramen,1,limit,avoid,1794,hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P06,spaghetti_bolognese,1,limit,limit,1358,hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P07,sashimi,1,limit,recommend,1644,diabetes|hypertension|ckd,,limit,True
claude-sonnet-4-5,structured_role,P07,greek_salad,1,limit,recommend,1975,diabetes|hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P07,grilled_salmon,1,limit,recommend,1994,diabetes|hypertension|ckd,,limit,True
claude-sonnet-4-5,structured_role,P07,edamame,1,limit,recommend,2388,diabetes|hypertension|ckd,,limit,True
claude-sonnet-4-5,structured_role,P07,omelette,1,limit,recommend,1785,diabetes|hypertension|ckd,,limit,True
claude-sonnet-4-5,structured_role,P07,chicken_curry,1,limit,limit,1504,diabetes|hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P07,pho,1,limit,limit,1656,diabetes|hypertension|ckd,,limit,True
claude-sonnet-4-5,structured_role,P07,caprese_salad,1,limit,recommend,2003,diabetes|hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P07,tuna_tartare,1,limit,recommend,2179,diabetes|hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P07,french_fries,1,limit,avoid,1775,diabetes|hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P07,pizza,1,limit,avoid,1464,diabetes|hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P07,macaroni_and_cheese,1,limit,avoid,1438,diabetes|hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P07,nachos,1,limit,avoid,1418,diabetes|hypertension|ckd,,limit,True
claude-sonnet-4-5,structured_role,P07,hot_dog,1,limit,avoid,1423,diabetes|hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P07,apple_pie,1,limit,limit,1617,diabetes|hypertension|ckd,,limit,True
claude-sonnet-4-5,structured_role,P07,ice_cream,1,limit,avoid,1733,diabetes|hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P07,chocolate_cake,1,limit,avoid,1497,diabetes|hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P07,hummus,1,limit,limit,2151,diabetes|hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P07,beet_salad,1,limit,limit,1916,diabetes|hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P07,guacamole,1,limit,limit,2276,diabetes|hypertension|ckd,,limit,True
claude-sonnet-4-5,structured_role,P07,steak,1,limit,limit,1760,diabetes|hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P07,hamburger,1,limit,avoid,1509,diabetes|hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P07,ramen,1,limit,avoid,1785,diabetes|hypertension|ckd,,limit,False
claude-sonnet-4-5,structured_role,P07,spaghetti_bolognese,1,limit,limit,1485,diabetes|hypertension|ckd,,limit,True
claude-sonnet-4-5,structured_role,P08,sashimi,1,limit,recommend,2200,,peanut|tree_nut,limit,True
claude-sonnet-4-5,structured_role,P08,greek_salad,1,limit,recommend,1532,,peanut|tree_nut,limit,True
claude-sonnet-4-5,structured_role,P08,grilled_salmon,1,recommend,recommend,1856,,peanut|tree_nut,recommend,False
claude-sonnet-4-5,structured_role,P08,edamame,1,limit,recommend,1733,,peanut|tree_nut,limit,True
claude-sonnet-4-5,structured_role,P08,omelette,1,limit,recommend,2293,,peanut|tree_nut,limit,True
claude-sonnet-4-5,structured_role,P08,chicken_curry,1,limit,limit,1555,,peanut|tree_nut,limit,False
claude-sonnet-4-5,structured_role,P08,pho,1,limit,limit,1612,,peanut|tree_nut,limit,True
claude-sonnet-4-5,structured_role,P08,caprese_salad,1,limit,recommend,2250,,peanut|tree_nut,limit,False
claude-sonnet-4-5,structured_role,P08,tuna_tartare,1,limit,recommend,1453,,peanut|tree_nut,limit,True
claude-sonnet-4-5,structured_role,P08,french_fries,1,limit,avoid,1916,,peanut|tree_nut,limit,True
